DateTime,Actual_PT08.S1(CO),Predicted_PT08.S1(CO),Actual_PT08.S2(NMHC),Predicted_PT08.S2(NMHC),Actual_PT08.S3(NOx),Predicted_PT08.S3(NOx),Actual_PT08.S4(NO2),Predicted_PT08.S4(NO2),Actual_PT08.S5(O3),Predicted_PT08.S5(O3)
2005-02-23 00:00:00,1011.0,926.6,725.0,685.72,852.0,972.32,1050.0,1040.26,773.0,696.4
2005-02-23 01:00:00,952.0,1022.85,665.0,797.39,907.0,807.96,1007.0,1116.63,703.0,910.74
2005-02-23 02:00:00,899.0,952.19,572.0,743.54,1063.0,898.73,951.0,1065.17,560.0,786.85
2005-02-23 03:00:00,880.0,878.61,533.0,649.99,1161.0,1045.03,948.0,975.38,499.0,640.62
2005-02-23 04:00:00,882.0,845.17,516.0,597.39,1132.0,1123.21,959.0,962.56,575.0,580.49
2005-02-23 05:00:00,844.0,839.1,466.0,582.45,1261.0,1117.13,894.0,959.09,478.0,576.07
2005-02-23 06:00:00,860.0,850.08,497.0,594.18,1251.0,1132.18,912.0,943.67,442.0,593.02
2005-02-23 07:00:00,917.0,817.71,597.0,536.48,1084.0,1096.26,994.0,912.06,602.0,500.09
2005-02-23 08:00:00,1126.0,955.29,886.0,706.69,719.0,944.98,1208.0,1090.86,936.0,739.5
2005-02-23 09:00:00,1033.0,1153.79,820.0,1023.52,740.0,674.59,1114.0,1363.32,870.0,1072.2
2005-02-23 10:00:00,944.0,962.53,697.0,764.69,881.0,867.88,1022.0,1071.0,688.0,846.03
2005-02-23 11:00:00,955.0,937.24,687.0,732.66,895.0,896.75,1004.0,1058.23,706.0,741.63
2005-02-23 12:00:00,992.0,955.17,694.0,744.63,900.0,896.22,1020.0,1063.68,756.0,785.92
2005-02-23 13:00:00,1090.0,979.99,910.0,748.26,701.0,876.57,1192.0,1094.9,974.0,830.58
2005-02-23 14:00:00,1151.0,1123.36,983.0,977.34,629.0,706.29,1244.0,1322.21,1121.0,1059.4
2005-02-23 15:00:00,1148.0,1201.17,975.0,1027.04,638.0,642.49,1243.0,1320.17,1064.0,1232.65
2005-02-23 16:00:00,1140.0,1218.57,946.0,1077.31,653.0,622.48,1231.0,1375.58,1076.0,1237.95
2005-02-23 17:00:00,1160.0,1172.73,990.0,1013.0,632.0,654.28,1254.0,1310.0,1090.0,1161.75
2005-02-23 18:00:00,1167.0,1213.72,1027.0,1044.46,610.0,632.05,1289.0,1347.07,1119.0,1232.9
2005-02-23 19:00:00,1194.0,1204.86,1038.0,1041.14,605.0,639.91,1317.0,1340.26,1181.0,1210.39
2005-02-23 20:00:00,1224.0,1237.6,1071.0,1054.47,590.0,619.36,1331.0,1364.87,1240.0,1259.53
2005-02-23 21:00:00,1209.0,1244.79,1028.0,1053.35,619.0,630.07,1264.0,1368.95,1254.0,1270.78
2005-02-23 22:00:00,1145.0,1262.15,962.0,1078.2,657.0,597.73,1212.0,1348.71,1192.0,1353.25
2005-02-23 23:00:00,1016.0,1142.93,744.0,946.41,825.0,690.31,1053.0,1225.24,1020.0,1191.14
2005-02-24 00:00:00,1018.0,1053.72,750.0,824.26,831.0,804.43,1051.0,1083.1,916.0,1074.51
2005-02-24 01:00:00,937.0,999.78,625.0,781.29,977.0,827.8,983.0,1061.91,798.0,927.43
2005-02-24 02:00:00,949.0,978.81,647.0,737.0,956.0,920.8,1023.0,1056.69,762.0,884.84
2005-02-24 03:00:00,895.0,936.39,545.0,662.0,1080.0,968.78,964.0,1052.11,685.0,773.65
2005-02-24 04:00:00,884.0,910.93,528.0,663.69,1148.0,992.74,960.0,997.87,619.0,722.6
2005-02-24 05:00:00,883.0,848.16,518.0,597.5,1135.0,1129.24,962.0,972.08,606.0,616.41
2005-02-24 06:00:00,968.0,835.92,652.0,568.78,937.0,1157.31,1051.0,962.67,788.0,574.76
2005-02-24 07:00:00,1071.0,970.11,787.0,710.67,755.0,897.76,1146.0,1079.55,947.0,827.9
2005-02-24 08:00:00,1310.0,1043.43,1082.0,792.03,555.0,810.31,1400.0,1179.08,1254.0,907.33
2005-02-24 09:00:00,1332.0,1231.22,1132.0,1020.34,522.0,628.15,1439.0,1372.9826459793126,1352.0,1244.46
2005-02-24 10:00:00,1178.0,1296.39,939.0,1124.28,640.0,579.26,1228.0,1463.7126459793126,1165.0,1394.7
2005-02-24 11:00:00,1093.0,1163.22,836.0,936.26,728.0,682.28,1142.0,1258.97,1025.0,1173.02
2005-02-24 12:00:00,1060.0,1142.79,784.0,938.29,770.0,712.89,1117.0,1238.16,941.0,1120.73
2005-02-24 13:00:00,1121.0,1008.34,873.0,778.72,697.0,833.03,1206.0,1111.81,1000.0,905.26
2005-02-24 14:00:00,1118.0,1130.68,888.0,927.22,685.0,719.28,1223.0,1290.99,962.0,1059.97
2005-02-24 15:00:00,1205.0,1167.39,1002.0,992.67,612.0,658.77,1299.0,1351.09,1214.0,1090.78
2005-02-24 16:00:00,1274.0,1240.54,1094.0,1036.63,537.0,618.01,1364.0,1339.7,1428.0,1299.02
2005-02-24 17:00:00,1301.0,1285.08,1092.0,1085.71,525.0,592.52,1388.0,1381.43,1484.0,1446.83
2005-02-24 18:00:00,1405.0,1315.9883316649982,1224.0,1105.1415337559781,468.0,577.1249360471583,1503.0,1410.4452919586254,1658.0,1471.139061283506
2005-02-24 19:00:00,1375.0,1366.0,1230.0,1185.38,473.0,518.86,1522.0,1493.3,1632.0,1598.52
2005-02-24 20:00:00,1367.0,1337.09,1225.0,1189.98,485.0,519.34,1492.0,1501.1,1628.0,1542.06
2005-02-24 21:00:00,1324.0,1339.52,1121.0,1188.29,531.0,524.1,1399.0,1474.27,1481.0,1555.62
2005-02-24 22:00:00,1170.0,1294.25,917.0,1083.03,652.0,581.77,1218.0,1385.3026459793127,1205.0,1447.06
2005-02-24 23:00:00,1169.0,1147.8,895.0,893.06,681.0,703.94,1201.0,1219.9,1106.0,1191.38
2005-02-25 00:00:00,1181.0,1144.88,905.0,887.56,657.0,705.13,1215.0,1244.27,1106.0,1097.21
2005-02-25 01:00:00,1146.0,1155.41,860.0,914.32,692.0,696.62,1181.0,1263.88,1092.0,1138.28
2005-02-25 02:00:00,1059.0,1130.54,773.0,871.8,767.0,730.83,1127.0,1234.77,984.0,1088.56
2005-02-25 03:00:00,1010.0,1052.91,679.0,817.83,854.0,795.99,1046.0,1155.22,889.0,984.06
2005-02-25 04:00:00,1007.0,1003.13,677.0,742.34,863.0,849.9,1053.0,1070.21,848.0,921.16
2005-02-25 05:00:00,932.0,1019.47,595.0,770.98,991.0,819.4,1025.0,1090.72,771.0,937.62
2005-02-25 06:00:00,998.0,928.21,717.0,665.62,872.0,1005.2,1095.0,1060.81,895.0,769.3
2005-02-25 07:00:00,1072.0,1013.38,819.0,749.3,751.0,842.92,1161.0,1117.03,1003.0,928.1
2005-02-25 08:00:00,1424.0,1068.44,1260.0,843.2,494.0,770.46,1568.0,1209.12,1442.0,988.4
2005-02-25 09:00:00,1527.0,1374.34,1502.0,1249.92,411.0,516.2,1868.0,1596.12,1727.0,1492.73
2005-02-25 10:00:00,1364.0,1374.4283316649983,1234.0,1264.5315337559782,504.0,491.55493604715826,1533.0,1667.2238138138139,1606.0,1639.0690612835058
2005-02-25 11:00:00,1190.0,1304.27,1044.0,1173.09,615.0,538.22,1324.0,1480.73,1354.0,1486.34
2005-02-25 12:00:00,1021.0,1225.64,839.0,1044.46,771.0,606.24,1084.0,1355.16,914.0,1344.09
2005-02-25 13:00:00,1051.0,983.24,914.0,805.02,707.0,842.27,1122.0,1074.74,913.0,882.99
2005-02-25 14:00:00,1021.0,1005.32,882.0,885.63,727.0,797.82,1097.0,1126.51,847.0,935.97
2005-02-25 15:00:00,1016.0,988.42,842.0,847.41,762.0,840.42,1067.0,1110.87,778.0,885.98
2005-02-25 16:00:00,1040.0,969.66,893.0,814.81,723.0,840.17,1104.0,1085.32,835.0,858.64
2005-02-25 17:00:00,1089.0,994.85,916.0,871.03,710.0,829.01,1124.0,1126.7,903.0,907.2
2005-02-25 18:00:00,1148.0,1015.13,1054.0,877.13,631.0,795.85,1233.0,1128.21,1157.0,942.93
2005-02-25 19:00:00,1162.0,1195.41,1070.0,1045.46,625.0,639.85,1229.0,1298.6,1237.0,1252.87
2005-02-25 20:00:00,1197.0,1195.31,1102.0,1052.8,609.0,647.99,1309.0,1287.26,1253.0,1291.66
2005-02-25 21:00:00,1059.0,1199.84,905.0,1052.03,735.0,645.74,1098.0,1306.43,1130.0,1267.82
2005-02-25 22:00:00,1207.0,1029.17,1023.0,860.74,629.0,801.86,1233.0,1088.57,1373.0,1073.3
2005-02-25 23:00:00,1188.0,1253.17,983.0,1066.44,648.0,604.24,1193.0,1328.25,1338.0,1423.7
2005-02-26 00:00:00,1153.0,1185.92,933.0,994.18,687.0,676.2,1133.0,1217.27,1268.0,1344.37
2005-02-26 01:00:00,1061.0,1095.77,849.0,924.51,757.0,745.03,1063.0,1103.92,1125.0,1209.29
2005-02-26 02:00:00,1028.0,1039.01,831.0,828.42,771.0,807.88,1063.0,1070.01,1054.0,1068.42
2005-02-26 03:00:00,1082.0,1031.81,843.0,828.89,729.0,806.4,1061.0,1084.68,1090.0,1042.02
2005-02-26 04:00:00,1037.0,1036.39,771.0,822.94,784.0,800.65,1004.0,1088.61,1029.0,1046.93
2005-02-26 05:00:00,942.0,1032.37,688.0,816.27,897.0,821.95,947.0,1058.37,882.0,1056.44
2005-02-26 06:00:00,904.0,949.44,633.0,714.36,993.0,928.27,897.0,968.95,717.0,906.18
2005-02-26 07:00:00,855.0,900.19,578.0,676.69,1121.0,999.26,855.0,960.09,599.0,750.44
2005-02-26 08:00:00,914.0,838.59,705.0,628.47,966.0,1104.75,926.0,868.71,687.0,594.0
2005-02-26 09:00:00,933.0,890.34,714.0,723.41,899.0,945.1,927.0,945.05,706.0,692.99
2005-02-26 10:00:00,942.0,936.65,696.0,768.77,920.0,902.24,912.0,1001.81,682.0,775.81
2005-02-26 11:00:00,943.0,915.6,688.0,746.69,924.0,929.47,909.0,978.16,629.0,737.58
2005-02-26 12:00:00,959.0,895.29,717.0,726.49,892.0,966.43,939.0,955.08,664.0,679.68
2005-02-26 13:00:00,971.0,908.16,739.0,753.38,868.0,921.57,972.0,974.29,664.0,707.61
2005-02-26 14:00:00,954.0,896.54,735.0,715.29,863.0,890.33,953.0,1009.97,630.0,667.95
2005-02-26 15:00:00,929.0,880.88,645.0,715.82,962.0,882.14,906.0,981.79,524.0,651.78
2005-02-26 16:00:00,933.0,865.26,660.0,651.63,955.0,1016.06,911.0,936.86,488.0,606.32
2005-02-26 17:00:00,967.0,882.5,704.0,688.41,888.0,985.62,961.0,956.78,609.0,642.26
2005-02-26 18:00:00,987.0,904.64,723.0,732.9,863.0,908.48,974.0,999.53,684.0,690.78
2005-02-26 19:00:00,1003.0,916.88,772.0,729.05,821.0,883.1,1008.0,1012.65,788.0,717.72
2005-02-26 20:00:00,1138.0,982.01,986.0,841.59,663.0,843.73,1188.0,1078.95,1030.0,891.05
2005-02-26 21:00:00,1087.0,1120.53,903.0,989.08,713.0,697.03,1106.0,1252.28,1026.0,1125.68
2005-02-26 22:00:00,1129.0,1059.69,920.0,890.04,689.0,770.93,1139.0,1137.34,1182.0,1063.34
2005-02-26 23:00:00,1191.0,1099.99,1005.0,929.28,637.0,740.21,1224.0,1133.47,1284.0,1182.8
2005-02-27 00:00:00,1256.0,1199.96,1032.0,1015.61,612.0,641.47,1230.0,1278.34,1371.0,1311.7
2005-02-27 01:00:00,1171.0,1254.63,960.0,1046.25,679.0,615.32,1121.0,1300.09,1234.0,1425.47
2005-02-27 02:00:00,1016.0,1089.52,780.0,928.76,798.0,750.79,1004.0,1101.93,1060.0,1194.66
2005-02-27 03:00:00,1035.0,1038.03,805.0,826.07,790.0,821.75,1022.0,1053.73,1038.0,1064.51
2005-02-27 04:00:00,980.0,1007.17,744.0,805.61,840.0,835.44,979.0,1039.73,970.0,1013.74
2005-02-27 05:00:00,901.0,996.01,631.0,792.05,988.0,846.5,915.0,1029.19,751.0,983.47
2005-02-27 06:00:00,914.0,905.72,655.0,689.77,949.0,994.92,949.0,964.63,742.0,780.34
2005-02-27 07:00:00,940.0,924.54,665.0,720.02,900.0,952.61,955.0,979.46,879.0,770.86
2005-02-27 08:00:00,935.0,954.45,689.0,715.78,894.0,917.59,949.0,983.59,871.0,905.9
2005-02-27 09:00:00,970.0,947.47,691.0,729.59,891.0,919.92,956.0,985.28,890.0,886.17
2005-02-27 10:00:00,1064.0,977.09,830.0,752.21,739.0,886.61,1053.0,1004.2,1059.0,952.23
2005-02-27 11:00:00,1023.0,1024.62,776.0,807.66,817.0,814.9,972.0,1063.52,808.0,1028.46
2005-02-27 12:00:00,955.0,982.21,706.0,825.83,888.0,855.24,884.0,1052.39,616.0,890.73
2005-02-27 13:00:00,943.0,886.03,714.0,741.52,898.0,919.82,868.0,947.55,609.0,670.58
2005-02-27 14:00:00,895.0,908.58,622.0,768.79,1012.0,925.81,804.0,961.44,471.0,708.24
2005-02-27 15:00:00,890.0,820.8,601.0,608.05,1053.0,1055.73,803.0,875.18,391.0,539.42
2005-02-27 16:00:00,904.0,798.33,608.0,544.6,1033.0,1114.27,807.0,856.35,398.0,471.19
2005-02-27 17:00:00,888.0,804.53,611.0,555.34,1035.0,1103.92,791.0,864.62,419.0,484.24
2005-02-27 18:00:00,905.0,805.42,648.0,566.7,1007.0,1106.93,822.0,865.27,509.0,496.51
2005-02-27 19:00:00,974.0,871.35,757.0,690.97,886.0,1004.33,884.0,916.82,723.0,641.35
2005-02-27 20:00:00,1048.0,939.17,847.0,786.51,801.0,896.26,955.0,981.64,888.0,795.28
2005-02-27 21:00:00,895.0,957.77,660.0,822.13,975.0,881.11,826.0,1000.99,596.0,881.31
2005-02-27 22:00:00,875.0,879.37,594.0,715.67,1079.0,995.18,793.0,918.34,451.0,673.36
2005-02-27 23:00:00,943.0,797.31,703.0,555.16,950.0,1110.02,870.0,857.67,581.0,483.58
2005-02-28 00:00:00,947.0,910.05,697.0,770.17,913.0,923.67,878.0,954.87,698.0,711.04
2005-02-28 01:00:00,865.0,929.65,566.0,756.51,1119.0,905.38,797.0,987.26,423.0,781.74
2005-02-28 02:00:00,823.0,803.58,503.0,540.31,1268.0,1155.57,755.0,860.89,332.0,475.29
2005-02-28 03:00:00,798.0,794.93,452.0,528.63,818.0,1168.68,699.0,845.93,280.0,475.38
2005-02-28 04:00:00,781.0,771.99,425.0,514.31,818.0,1135.0,667.0,817.03,261.0,430.23
2005-02-28 05:00:00,781.0,772.66,409.0,501.22,818.0,1171.21,669.0,812.97,252.0,413.45
2005-02-28 06:00:00,779.0,772.66,402.0,501.22,818.0,1171.21,684.0,812.97,257.0,413.45
2005-02-28 07:00:00,817.0,772.66,462.0,501.22,1378.0,1171.21,732.0,812.97,308.0,413.45
2005-02-28 08:00:00,893.0,799.32,629.0,531.42,1015.0,1172.58,837.0,852.7,456.0,480.29
2005-02-28 09:00:00,883.0,805.37,659.0,567.09,943.0,1053.7,842.0,864.51,527.0,492.62
2005-02-28 10:00:00,839.0,879.87,608.0,711.58,1040.0,987.1,780.0,924.97,475.0,664.5
2005-02-28 11:00:00,809.0,830.83,587.0,644.53,1084.0,1042.44,744.0,880.29,434.0,583.37
2005-02-28 12:00:00,805.0,784.87,584.0,565.5,1137.0,1131.58,726.0,836.97,385.0,487.05
2005-02-28 13:00:00,840.0,771.17,661.0,538.26,1016.0,1155.96,757.0,822.79,435.0,455.71
2005-02-28 14:00:00,812.0,786.15,646.0,607.81,1045.0,1106.29,731.0,833.46,421.0,502.49
2005-02-28 15:00:00,782.0,778.59,594.0,594.14,1134.0,1109.81,673.0,825.35,371.0,497.45
2005-02-28 16:00:00,799.0,766.69,617.0,540.27,1099.0,1133.8,699.0,813.76,382.0,451.67
2005-02-28 17:00:00,812.0,774.02,640.0,554.48,1093.0,1157.1,716.0,822.41,408.0,470.81
2005-02-28 18:00:00,922.0,774.43,842.0,583.73,849.0,1118.38,858.0,821.58,676.0,491.51
2005-02-28 19:00:00,938.0,896.0,903.0,783.88,790.0,902.35,885.0,953.06,798.0,744.41
2005-02-28 20:00:00,939.0,946.02,872.0,862.81,814.0,903.24,870.0,989.12,793.0,882.76
2005-02-28 21:00:00,827.0,948.25,687.0,845.89,1015.0,903.22,727.0,992.55,573.0,880.68
2005-02-28 22:00:00,776.0,802.49,580.0,702.73,1183.0,1104.36,655.0,833.69,402.0,635.94
2005-02-28 23:00:00,755.0,758.15,538.0,541.01,1285.0,1133.56,621.0,809.06,343.0,446.12
2005-03-01 00:00:00,766.0,770.43,515.0,525.5,1327.0,1147.34,642.0,813.4,322.0,449.51
2005-03-01 01:00:00,762.0,775.15,487.0,513.07,1364.0,1143.09,640.0,819.03,307.0,446.0
2005-03-01 02:00:00,736.0,779.09,453.0,518.58,818.0,1178.31,1456.2645979312647,826.13,268.0,453.71
2005-03-01 03:00:00,715.0,817.77,387.0,581.72,818.0,1066.67,1456.2645979312647,1451.24,227.0,500.02
2005-03-01 04:00:00,716.0,814.41,390.0,580.35,818.0,1049.65,1456.2645979312647,1448.57,221.0,497.12
2005-03-01 05:00:00,731.0,814.41,408.0,580.35,818.0,1049.65,1456.2645979312647,1448.57,225.0,497.12
2005-03-01 06:00:00,735.0,814.41,407.0,580.35,818.0,1049.65,1456.2645979312647,1448.57,232.0,497.12
2005-03-01 07:00:00,779.0,817.05,500.0,580.71,1361.0,1062.82,652.0,1450.34,313.0,498.46
2005-03-01 08:00:00,915.0,781.77,774.0,512.03,911.0,1182.12,839.0,829.19,629.0,452.1
2005-03-01 09:00:00,905.0,916.5,818.0,817.07,853.0,900.67,840.0,962.53,790.0,788.22
2005-03-01 10:00:00,835.0,943.45,688.0,859.18,988.0,902.49,720.0,989.28,630.0,888.1
2005-03-01 11:00:00,798.0,806.58,609.0,714.05,1122.0,1083.52,660.0,839.88,472.0,656.79
2005-03-01 12:00:00,783.0,772.54,580.0,581.44,1181.0,1131.17,647.0,817.13,378.0,510.02
2005-03-01 13:00:00,807.0,765.84,623.0,537.71,1097.0,1135.18,684.0,814.94,384.0,449.97
2005-03-01 14:00:00,827.0,772.15,660.0,558.02,1030.0,1155.77,709.0,820.24,426.0,471.91
2005-03-01 15:00:00,822.0,777.21,632.0,597.91,1074.0,1105.77,701.0,822.89,442.0,495.5
2005-03-01 16:00:00,830.0,774.92,655.0,575.45,1045.0,1121.62,710.0,822.11,467.0,483.76
2005-03-01 17:00:00,833.0,775.47,653.0,605.03,1073.0,1113.26,708.0,819.08,448.0,501.35
2005-03-01 18:00:00,882.0,772.78,766.0,588.2,922.0,1128.7,815.0,818.34,582.0,488.4
2005-03-01 19:00:00,967.0,907.1,880.0,820.57,815.0,919.33,887.0,959.13,892.0,775.35
2005-03-01 20:00:00,1009.0,945.51,958.0,823.76,751.0,902.8,935.0,944.72,1006.0,894.17
2005-03-01 21:00:00,911.0,1002.78,777.0,972.65,913.0,796.14,796.0,1060.15,852.0,1051.49
2005-03-01 22:00:00,808.0,954.01,613.0,818.49,1137.0,918.43,672.0,961.98,543.0,935.45
2005-03-01 23:00:00,812.0,787.54,621.0,633.19,1143.0,1170.94,669.0,809.83,529.0,597.46
2005-03-02 00:00:00,790.0,786.86,597.0,631.42,1184.0,1173.01,637.0,807.15,465.0,594.29
2005-03-02 01:00:00,765.0,763.03,544.0,567.26,1253.0,1147.18,1456.2645979312647,811.61,405.0,474.92
2005-03-02 02:00:00,761.0,834.28,525.0,590.02,1307.0,1183.84,1456.2645979312647,1466.32,332.0,505.6
2005-03-02 03:00:00,788.0,836.83,486.0,590.79,1294.0,1170.35,650.0,1455.98,420.0,498.09
2005-03-02 04:00:00,790.0,781.75,471.0,529.53,1302.0,1207.55,669.0,819.15,532.0,463.58
2005-03-02 05:00:00,804.0,784.47,489.0,599.16,1262.0,1219.49,698.0,809.81,630.0,615.24
2005-03-02 06:00:00,831.0,782.84,537.0,613.04,1158.0,1213.43,722.0,802.34,768.0,657.25
2005-03-02 07:00:00,881.0,923.56,680.0,790.01,1023.0,1024.41,813.0,979.8,866.0,904.32
2005-03-02 08:00:00,1099.0,866.07,1013.0,667.67,690.0,1080.42,1056.0,880.84,1254.0,813.68
2005-03-02 09:00:00,1100.0,1083.26,1065.0,977.67,669.0,752.49,1072.0,1085.96,1347.0,1224.66
2005-03-02 10:00:00,1042.0,1077.86,910.0,987.26,774.0,764.51,922.0,1075.18,1216.0,1246.64
2005-03-02 11:00:00,1026.0,1058.97,935.0,883.76,747.0,807.0,942.0,1029.61,1151.0,1218.34
2005-03-02 12:00:00,905.0,1057.02,796.0,982.45,900.0,777.19,767.0,1060.85,699.0,1173.88
2005-03-02 13:00:00,891.0,914.86,790.0,810.58,927.0,928.26,764.0,958.21,584.0,788.28
2005-03-02 14:00:00,968.0,901.51,938.0,819.72,790.0,937.25,897.0,956.37,836.0,790.07
2005-03-02 15:00:00,909.0,975.21,826.0,965.94,898.0,833.0,802.0,1038.61,626.0,1001.07
2005-03-02 16:00:00,938.0,912.29,945.0,825.51,804.0,910.15,855.0,965.15,878.0,779.39
2005-03-02 17:00:00,971.0,967.5,917.0,969.2,802.0,847.42,885.0,1024.91,952.0,986.02
2005-03-02 18:00:00,1148.0,990.61,1226.0,919.19,624.0,845.12,1126.0,1003.89,1460.0,1030.18
2005-03-02 19:00:00,1299.0,1091.76,1384.0,1059.64,523.0,748.95,1325.0,1139.16,1855.0,1282.88
2005-03-02 20:00:00,1315.0,1341.23,1269.0,1274.6,551.0,561.84,1282.0,1483.2552919586253,1860.0,1561.85
2005-03-02 21:00:00,1180.0,1364.82,1020.0,1267.82,656.0,548.88,1054.0,1422.3626459793127,1629.0,1537.36
2005-03-02 22:00:00,1070.0,1177.83,821.0,970.47,754.0,712.95,936.0,1110.29,1454.0,1512.86
2005-03-02 23:00:00,1031.0,1096.72,763.0,851.25,818.0,802.53,905.0,1020.57,1348.0,1285.69
2005-03-03 00:00:00,1047.0,1084.67,778.0,828.02,799.0,814.24,907.0,983.35,1326.0,1293.04
2005-03-03 01:00:00,1030.0,1076.64,724.0,820.29,832.0,819.49,893.0,984.42,1285.0,1275.49
2005-03-03 02:00:00,986.0,1148.84,682.0,858.41,875.0,756.25,884.0,1000.01,1205.0,1386.04
2005-03-03 03:00:00,992.0,1154.88,655.0,909.02,876.0,743.7,887.0,1041.14,1220.0,1377.59
2005-03-03 04:00:00,1076.0,1127.64,715.0,889.25,783.0,767.94,947.0,1031.2,1448.0,1331.16
2005-03-03 05:00:00,1104.0,1119.29,713.0,855.95,754.0,780.29,1001.0,1017.51,1433.0,1338.42
2005-03-03 06:00:00,1160.0,1128.09,770.0,861.15,702.0,769.14,1063.0,1034.86,1447.0,1322.31
2005-03-03 07:00:00,1217.0,1161.72,846.0,890.2,650.0,738.63,1120.0,1098.23,1481.0,1358.55
2005-03-03 08:00:00,1457.0,1214.08,1167.0,923.33,496.0,669.99,1422.0,1172.19,1785.0,1442.3
2005-03-03 09:00:00,1337.0,1384.95,1212.0,1192.73,529.0,538.01,1406.0,1466.51,1756.0,1555.6
2005-03-03 10:00:00,1111.0,1355.08,931.0,1228.67,687.0,539.39,1069.0,1474.05,1368.0,1382.13
2005-03-03 11:00:00,1165.0,1077.31,852.0,926.73,692.0,786.71,1155.0,1061.78,1197.0,1254.48
2005-03-03 12:00:00,1129.0,1150.79,783.0,898.44,757.0,708.53,1127.0,1203.5,1084.0,1207.18
2005-03-03 13:00:00,1092.0,1099.5,759.0,844.41,773.0,764.25,1088.0,1169.58,1039.0,1073.45
2005-03-03 14:00:00,1096.0,1061.62,777.0,827.33,767.0,783.44,1107.0,1126.96,961.0,1051.1
2005-03-03 15:00:00,1108.0,1048.2,783.0,817.5,758.0,789.12,1115.0,1150.09,964.0,972.08
2005-03-03 16:00:00,1124.0,1030.21,787.0,795.36,740.0,814.83,1147.0,1129.04,941.0,947.16
2005-03-03 17:00:00,1216.0,1075.33,879.0,814.51,670.0,771.82,1252.0,1206.16,1111.0,935.77
2005-03-03 18:00:00,1437.0,1177.58,1202.0,888.3,507.0,688.57,1510.0,1285.16,1459.0,1122.83
2005-03-03 19:00:00,1473.0,1390.07,1245.0,1200.67,476.0,525.99,1539.0,1539.99,1519.0,1513.01
2005-03-03 20:00:00,1396.0,1394.02,1164.0,1215.04,508.0,509.25,1488.0,1545.15,1412.0,1545.89
2005-03-03 21:00:00,1285.0,1371.52,1013.0,1208.5,568.0,519.04,1331.0,1547.36,1336.0,1477.2
2005-03-03 22:00:00,1206.0,1222.99,928.0,1004.76,621.0,633.26,1235.0,1318.07,1285.0,1313.35
2005-03-03 23:00:00,1179.0,1168.96,868.0,925.36,664.0,680.43,1205.0,1252.1526459793126,1240.0,1234.74
2005-03-04 00:00:00,1213.0,1174.02,877.0,880.44,654.0,694.89,1206.0,1226.11,1282.0,1218.06
2005-03-04 01:00:00,1142.0,1192.81,849.0,886.67,680.0,671.69,1173.0,1220.47,1189.0,1286.13
2005-03-04 02:00:00,1089.0,1154.19,750.0,897.66,765.0,698.87,1108.0,1222.11,1117.0,1180.87
2005-03-04 03:00:00,982.0,1051.9,617.0,796.85,891.0,801.07,977.0,1107.88,1024.0,1044.53
2005-03-04 04:00:00,888.0,975.35,526.0,726.98,1134.0,905.02,912.0,983.85,744.0,986.86
2005-03-04 05:00:00,979.0,882.43,602.0,649.93,925.0,1068.67,993.0,951.05,928.0,792.09
2005-03-04 06:00:00,1023.0,990.69,690.0,750.5,833.0,888.5,1049.0,1031.61,1006.0,972.27
2005-03-04 07:00:00,1153.0,1033.33,878.0,797.86,682.0,819.38,1180.0,1084.71,1173.0,1013.61
2005-03-04 08:00:00,1393.0,1160.83,1204.0,907.08,506.0,687.37,1497.0,1221.36,1568.0,1180.9
2005-03-04 09:00:00,1567.0,1371.65,1502.0,1200.82,399.0,516.73,1848.0,1498.47,1913.0,1594.86
2005-03-04 10:00:00,1334.0,1234.1416583249916,1174.0,1235.797668779891,524.0,517.6946802357913,1432.0,1720.6817517517518,1643.0,1519.9053064175287
2005-03-04 11:00:00,1280.0,1308.14,1165.0,1146.38,533.0,560.71,1435.0,1415.77,1605.0,1483.72
2005-03-04 12:00:00,1330.0,1282.16,1145.0,1124.97,537.0,578.99,1399.0,1412.12,1668.0,1476.5
2005-03-04 13:00:00,1349.0,1315.94,1193.0,1138.19,507.0,560.44,1493.0,1411.07,1710.0,1498.06
2005-03-04 14:00:00,1349.0,1300.22,1167.0,1166.84,515.0,535.16,1443.0,1497.25,1632.0,1519.3
2005-03-04 15:00:00,1344.0,1320.16,1182.0,1157.46,525.0,554.09,1411.0,1426.05,1545.0,1495.1
2005-03-04 16:00:00,1337.0,1354.65,1198.0,1197.58,521.0,539.35,1401.0,1458.29,1557.0,1414.34
2005-03-04 17:00:00,1316.0,1343.49,1177.0,1204.47,544.0,542.37,1392.0,1466.03,1529.0,1413.99
2005-03-04 18:00:00,1253.0,1328.52,1094.0,1175.33,575.0,553.58,1327.0,1443.16,1430.0,1519.61
2005-03-04 19:00:00,1258.0,1257.97,1144.0,1075.18,558.0,612.13,1336.0,1348.5,1509.0,1392.61
2005-03-04 20:00:00,1326.0,1307.79,1253.0,1151.95,514.0,573.6,1479.0,1385.74,1615.0,1455.41
2005-03-04 21:00:00,1109.0,1232.48,896.0,1093.37,710.0,610.86,1132.0,1385.53,1242.0,1413.17
2005-03-04 22:00:00,1029.0,1121.75,762.0,914.89,820.0,732.45,1049.0,1161.38,1065.0,1200.12
2005-03-04 23:00:00,1112.0,1033.23,833.0,817.37,759.0,830.2,1104.0,1056.74,1180.0,1060.63
2005-03-05 00:00:00,1100.0,1128.18,810.0,884.63,768.0,745.87,1070.0,1119.48,1158.0,1208.06
