PT08.S1(CO),PT08.S2(NMHC),PT08.S3(NOx),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,AQI_CO,AQI_NO2,AQI_O3,AQI_PM10,AQI_PM25,AQI_SO2,Overall_AQI,Mean_Feature,Median_Feature
9.42,7.83,8.98,13.97,5.68,36.2,21.4,1.2664,5.681818267045454,26.231884057971016,4.979817482515027,8.832120811287478,19.760148426323322,4.285714285714286,78.69565217391305,9.176,8.98
10.38,9.25,7.46,15.34,7.140000000000001,35.6,22.6,1.2984,6.25000005681818,19.130434782608695,4.979817482515027,8.832120811287478,19.760148426323322,8.571428571428571,63.23247496423463,9.914000000000001,9.25
10.42,9.32,7.5200000000000005,15.3,7.17,33.6,25.7,1.3101,6.676136420454544,13.836477987421388,4.979817482515027,8.515211640211641,19.404171137339056,4.285714285714286,62.09334763948498,9.946000000000002,9.32
11.81,11.07,5.9,18.07,9.35,29.9,35.2,1.4603,6.960227315340908,8.49056603773585,4.979817482515027,8.515211640211641,19.404171137339056,0.0,62.09334763948498,11.24,11.07
11.16,10.44,6.13,16.94,9.540000000000001,28.3,39.2,1.4826,7.102272769886363,6.918238993710694,4.979817482515027,8.515211640211641,19.404171137339056,2.142857142857143,62.09334763948498,10.842,10.44
10.620000000000001,9.23,6.97,16.02,8.39,27.0,43.0,1.5118,6.960227329545455,8.80503144654088,4.979817482515027,8.515211640211641,19.404171137339056,4.285714285714286,62.09334763948498,10.246,9.23
10.85,9.48,6.8,16.35,8.8,26.2,46.8,1.5669,6.818181889204545,5.9748427672955975,4.979817482515027,8.515211640211641,19.404171137339056,4.285714285714286,62.09334763948498,10.456,9.48
11.61,10.57,6.13,17.64,10.26,25.1,51.5,1.621,6.2500000710227255,6.918238993710694,4.979817482515027,8.515211640211641,19.404171137339056,4.285714285714286,62.09334763948498,11.242,10.57
10.53,8.91,6.9,15.89,8.98,24.1,55.3,1.6363,5.255681874999999,10.691823899371068,4.979817482515027,8.515211640211641,19.404171137339056,4.285714285714286,62.09334763948498,10.241999999999999,8.98
9.56,7.4,8.31,14.74,7.17,23.8,57.8,1.677,5.113636463068182,14.150943396226415,4.979817482515027,8.515211640211641,19.404171137339056,6.428571428571429,62.09334763948498,9.436000000000002,8.31
8.59,6.46,9.51,13.76,6.07,23.7,56.2,1.6255,5.255681946022727,12.578616352201259,4.979817482515027,8.515211640211641,19.404171137339056,8.571428571428571,62.09334763948498,8.878,8.59
8.13,5.66,11.23,13.280000000000001,5.01,24.8,52.2,1.6086,5.255681946022727,9.433962264150944,4.979817482515027,8.515211640211641,19.404171137339056,8.571428571428571,62.09334763948498,8.662,8.13
8.15,5.65,11.27,13.5,5.41,22.9,59.4,1.6353,5.397727386363635,15.094339622641508,4.979817482515027,8.515211640211641,19.404171137339056,6.428571428571429,62.09334763948498,8.796000000000001,8.15
9.02,7.0600000000000005,8.77,14.63,7.08,22.0,62.3,1.6266,5.397727386363636,10.062893081761006,4.979817482515027,8.515211640211641,19.404171137339056,6.428571428571429,62.09334763948498,9.312,8.77
10.17,8.85,7.26,16.09,8.84,21.5,64.0,1.6256,5.397727386363635,7.861635220125787,4.979817482515027,8.515211640211641,19.404171137339056,6.428571428571429,62.09334763948498,10.242,8.85
13.36,13.85,4.7700000000000005,21.330000000000002,13.57,22.6,60.3,1.6287,5.255681931818181,5.031446540880503,4.979817482515027,8.515211640211641,19.404171137339056,6.428571428571429,62.09334763948498,13.376,13.57
13.93,15.67,4.16,14.562645979312647,15.620000000000001,23.8,56.5,1.64,5.255681931818181,6.289308176100629,4.979817482515027,8.515211640211641,19.404171137339056,6.428571428571429,62.09334763948498,12.788529195862532,14.562645979312647
12.71,13.08,5.17,20.07,14.11,25.7,50.6,1.6475,4.971591008522727,5.031446540880503,4.979817482515027,8.515211640211641,19.404171137339056,4.285714285714286,62.09334763948498,13.028,13.08
11.69,11.07,6.07,18.18,11.75,27.8,45.4,1.6751,4.687500085227272,5.660377358490567,4.979817482515027,8.515211640211641,19.404171137339056,4.285714285714286,62.09334763948498,11.751999999999999,11.69
11.43,10.43,6.43,17.47,10.790000000000001,29.9,39.6,1.6397,4.687500085227272,9.433962264150944,4.979817482515027,8.515211640211641,19.404171137339056,8.571428571428571,62.09334763948498,11.309999999999999,10.790000000000001
10.84,9.8,6.79,16.53,9.23,31.6,34.7,1.589,4.687500085227272,9.433962264150944,4.979817482515027,8.515211640211641,19.404171137339056,8.571428571428571,62.09334763948498,10.638,9.8
10.51,9.5,7.15,16.44,7.48,31.5,34.4,1.5665,4.829545525568181,9.433962264150944,4.979817482515027,8.515211640211641,19.404171137339056,6.428571428571429,62.09334763948498,10.216,9.5
10.200000000000001,8.82,7.65,15.530000000000001,6.3500000000000005,31.2,35.0,1.5669,4.97159096590909,13.20754716981132,4.979817482515027,8.515211640211641,19.404171137339056,6.428571428571429,62.09334763948498,9.71,8.82
11.11,10.88,6.3500000000000005,17.19,8.84,33.0,31.4,1.5583,5.539772755681817,14.77987421383648,4.979817482515027,8.515211640211641,19.404171137339056,6.428571428571429,62.09334763948498,10.874,10.88
11.25,10.56,6.45,17.16,9.290000000000001,33.8,29.2,1.5143,5.96590909090909,14.465408805031446,4.979817482515027,8.515211640211641,19.404171137339056,8.571428571428571,62.09334763948498,10.942,10.56
10.99,10.48,6.57,17.11,7.79,33.0,29.5,1.4613,6.392045426136362,10.691823899371068,4.979817482515027,8.515211640211641,19.404171137339056,8.571428571428571,62.09334763948498,10.588,10.48
11.32,11.21,6.11,17.57,9.06,32.3,30.2,1.4347,6.676136349431818,11.0062893081761,4.979817482515027,8.363646384479718,19.239873927038627,8.571428571428571,61.567596566523605,11.054,11.21
10.77,10.25,6.29,16.77,7.72,28.4,38.4,1.4616,6.676136349431818,10.377358490566037,4.979817482515027,8.363646384479718,19.239873927038627,0.0,61.567596566523605,10.36,10.25
10.76,9.88,6.48,16.490000000000002,8.83,26.9,43.2,1.5052,6.818181832386363,7.861635220125787,4.979817482515027,8.363646384479718,19.239873927038627,8.571428571428571,61.567596566523605,10.488,9.88
10.700000000000001,10.08,6.5600000000000005,16.490000000000002,9.63,26.0,43.6,1.4407,6.9602273153409095,7.547169811320754,4.979817482515027,8.363646384479718,19.239873927038627,6.428571428571429,61.567596566523605,10.692000000000002,10.08
10.52,9.56,6.75,15.81,9.870000000000001,25.0,47.6,1.4872,7.244318210227272,7.547169811320754,4.979817482515027,8.363646384479718,19.239873927038627,6.428571428571429,61.567596566523605,10.502,9.870000000000001
9.88,8.620000000000001,7.36,15.39,8.93,24.6,50.9,1.5508,7.244318210227272,7.861635220125787,4.979817482515027,8.363646384479718,19.239873927038627,6.428571428571429,61.567596566523605,10.036,8.93
9.26,7.69,8.36,14.67,8.01,24.0,55.6,1.6381,7.102272798295454,10.062893081761006,4.979817482515027,8.363646384479718,19.239873927038627,6.428571428571429,61.567596566523605,9.597999999999999,8.36
9.25,7.49,8.26,14.82,7.390000000000001,23.5,58.3,1.6672,7.102272798295453,15.723270440251573,4.979817482515027,8.363646384479718,19.239873927038627,6.428571428571429,61.567596566523605,9.442,8.26
8.69,6.48,9.53,14.01,6.44,22.7,60.8,1.6519,7.67045458806818,18.420289855072465,4.979817482515027,8.363646384479718,19.239873927038627,8.571428571428571,61.567596566523605,9.03,8.69
8.32,5.93,10.49,13.47,5.58,24.1,55.5,1.6481,8.09659096590909,19.485507246376812,4.979817482515027,8.363646384479718,19.239873927038627,8.571428571428571,61.567596566523605,8.758,8.32
8.540000000000001,6.45,9.540000000000001,13.99,6.0200000000000005,22.5,60.9,1.6424,8.380681860795454,19.840579710144926,4.979817482515027,8.363646384479718,19.239873927038627,6.428571428571429,61.567596566523605,8.908000000000001,8.540000000000001
9.13,7.26,8.61,14.870000000000001,7.37,22.0,64.5,1.6847,8.522727272727273,15.723270440251573,4.979817482515027,8.363646384479718,19.239873927038627,6.428571428571429,61.567596566523605,9.448,8.61
9.76,8.4,7.5600000000000005,15.55,8.85,22.3,62.9,1.6754,8.522727272727273,12.578616352201259,4.979817482515027,8.363646384479718,19.239873927038627,10.714285714285715,61.567596566523605,10.024,8.85
13.09,13.23,5.05,20.98,13.6,23.1,60.0,1.6711,8.238636377840908,12.264150943396226,4.979817482515027,8.363646384479718,19.239873927038627,15.0,61.567596566523605,13.190000000000001,13.23
13.33,14.6,4.43,22.31,14.55,24.7,55.1,1.6872,8.096590894886363,10.691823899371068,4.979817482515027,8.363646384479718,19.239873927038627,10.714285714285715,61.567596566523605,13.844,14.55
12.09,11.82,5.46,19.11,12.55,27.7,46.1,1.6852,7.8125,8.80503144654088,4.979817482515027,8.363646384479718,19.239873927038627,8.571428571428571,61.567596566523605,12.206,12.09
11.8,11.57,5.68,18.740000000000002,12.02,29.8,38.8,1.6029,7.102272727272727,7.547169811320754,4.979817482515027,8.363646384479718,19.239873927038627,8.571428571428571,61.567596566523605,11.962,11.8
12.040000000000001,11.96,5.5200000000000005,18.84,12.5,31.5,32.6,1.478,6.676136349431818,6.918238993710694,4.979817482515027,8.363646384479718,19.239873927038627,10.714285714285715,61.567596566523605,12.172,12.040000000000001
11.43,11.19,6.1000000000000005,17.7,11.03,31.8,30.5,1.4083,6.10795453125,8.49056603773585,4.979817482515027,8.363646384479718,19.239873927038627,10.714285714285715,61.567596566523605,11.49,11.19
11.200000000000001,10.58,6.26,17.16,10.49,31.4,31.8,1.441,5.823863636363636,9.433962264150944,4.979817482515027,8.363646384479718,19.239873927038627,8.571428571428571,61.567596566523605,11.138000000000002,10.58
10.3,9.35,7.26,15.83,7.91,32.5,28.7,1.3796,5.539772741477272,9.119496855345913,4.979817482515027,8.363646384479718,19.239873927038627,15.0,61.567596566523605,10.129999999999999,9.35
10.58,10.16,6.73,16.25,8.32,33.8,25.8,1.3338,5.823863636363636,10.377358490566037,4.979817482515027,8.363646384479718,19.239873927038627,19.285714285714285,61.567596566523605,10.408,10.16
10.4,8.82,7.5600000000000005,15.6,6.3500000000000005,34.5,28.6,1.5393,5.823863636363636,9.119496855345913,4.979817482515027,8.363646384479718,19.239873927038627,12.857142857142858,61.567596566523605,9.746,8.82
10.93,9.81,6.66,16.76,7.33,32.7,33.0,1.5987,5.96590911931818,10.377358490566037,4.979817482515027,8.363646384479718,19.239873927038627,15.0,61.567596566523605,10.298,9.81
11.84,11.19,5.94,18.06,9.120000000000001,31.4,35.4,1.5972,5.96590911931818,12.893081761006291,4.979817482515027,8.212081128747794,18.883896638054363,12.857142857142858,60.42846924177396,11.23,11.19
11.8,11.21,5.68,18.16,9.47,27.7,43.5,1.592,5.96590911931818,12.264150943396226,4.979817482515027,8.212081128747794,18.883896638054363,0.0,60.42846924177396,11.264,11.21
10.790000000000001,9.88,6.33,16.94,8.99,26.2,47.8,1.5979,6.250000042613635,9.748427672955975,4.979817482515027,8.212081128747794,18.883896638054363,8.571428571428571,60.42846924177396,10.586,9.88
10.950000000000001,10.32,6.21,17.3,9.84,25.7,48.7,1.5825,6.107954602272726,8.176100628930817,4.979817482515027,8.212081128747794,18.883896638054363,10.714285714285715,60.42846924177396,10.924000000000001,10.32
10.73,10.09,6.390000000000001,16.55,9.55,25.2,50.1,1.58,6.107954602272726,12.578616352201259,4.979817482515027,8.212081128747794,18.883896638054363,19.285714285714285,60.42846924177396,10.662,10.09
10.63,9.91,6.55,16.72,9.66,24.4,53.4,1.6031,5.823863707386362,13.836477987421388,4.979817482515027,8.212081128747794,18.883896638054363,17.142857142857142,60.42846924177396,10.693999999999999,9.91
10.46,9.6,6.71,16.37,8.99,23.7,55.4,1.6031,5.823863707386362,9.119496855345913,4.979817482515027,8.212081128747794,18.883896638054363,12.857142857142858,60.42846924177396,10.426,9.6
9.53,8.58,7.42,15.44,7.8,22.8,58.5,1.5992,5.96590911931818,12.893081761006291,4.979817482515027,8.212081128747794,18.883896638054363,10.714285714285715,60.42846924177396,9.754,8.58
8.64,6.73,9.47,14.120000000000001,6.36,22.8,58.5,1.5985,6.250000014204544,12.893081761006291,4.979817482515027,8.212081128747794,18.883896638054363,12.857142857142858,60.42846924177396,9.064000000000002,8.64
8.290000000000001,6.28,9.94,13.780000000000001,5.7700000000000005,22.3,59.7,1.5889,6.39204549715909,10.691823899371068,4.979817482515027,8.212081128747794,18.883896638054363,15.0,60.42846924177396,8.812000000000001,8.290000000000001
8.38,6.390000000000001,9.63,13.91,5.96,20.8,64.9,1.571,6.250000014204544,13.522012578616353,4.979817482515027,8.212081128747794,18.883896638054363,17.142857142857142,60.42846924177396,8.854000000000001,8.38
9.13,7.28,8.02,14.18,8.870000000000001,19.7,66.8,1.5184,6.250000014204544,6.60377358490566,4.979817482515027,8.212081128747794,18.883896638054363,12.857142857142858,60.42846924177396,9.496,8.870000000000001
10.39,9.21,6.87,15.56,11.15,19.8,64.3,1.4678,6.250000014204544,5.031446540880503,4.979817482515027,8.212081128747794,18.883896638054363,10.714285714285715,60.42846924177396,10.636,10.39
12.52,13.200000000000001,4.99,20.01,13.74,20.6,62.3,1.4915,5.965909119318182,1.8867924528301885,4.979817482515027,8.212081128747794,18.883896638054363,6.428571428571429,60.42846924177396,12.892,13.200000000000001
14.1,9.23,3.93,14.562645979312647,16.44,23.2,54.0,1.5143,5.681818224431818,2.8301886792452833,4.979817482515027,8.212081128747794,18.883896638054363,6.428571428571429,60.42846924177396,11.652529195862531,14.1
12.17,12.61,5.33,19.41,13.75,26.3,43.1,1.4542,5.11363643465909,4.40251572327044,4.979817482515027,8.212081128747794,18.883896638054363,6.428571428571429,60.42846924177396,12.654,12.61
11.14,10.77,6.33,17.05,11.99,29.1,35.4,1.4008,4.6875000994318174,3.459119496855347,4.979817482515027,8.212081128747794,18.883896638054363,6.428571428571429,60.42846924177396,11.456000000000001,11.14
10.26,10.200000000000001,6.890000000000001,16.03,9.92,30.0,31.6,1.3176,4.403409176136363,5.660377358490567,4.979817482515027,8.212081128747794,18.883896638054363,4.285714285714286,60.42846924177396,10.66,10.200000000000001
10.51,10.94,6.46,16.75,9.66,32.4,26.3,1.2594,4.261363735795454,5.345911949685534,4.979817482515027,8.212081128747794,18.883896638054363,6.428571428571429,60.42846924177396,10.863999999999999,10.51
10.27,10.24,7.0,15.88,8.14,31.3,29.1,1.3054,4.261363735795454,6.918238993710694,4.979817482515027,8.212081128747794,18.883896638054363,6.428571428571429,60.42846924177396,10.306000000000001,10.24
9.96,9.92,7.22,15.8,7.2700000000000005,31.1,28.6,1.2718,4.545454630681818,18.775362318840582,4.979817482515027,8.212081128747794,18.883896638054363,4.285714285714286,60.42846924177396,10.034000000000002,9.92
10.28,10.6,6.86,16.01,8.06,33.3,24.4,1.232,5.255681903409091,29.07246376811594,4.979817482515027,8.212081128747794,18.883896638054363,6.428571428571429,87.21739130434783,10.362,10.28
10.3,10.6,7.05,15.88,8.52,35.5,21.2,1.2022,5.539772798295454,18.420289855072465,4.979817482515027,8.212081128747794,18.883896638054363,12.857142857142858,60.42846924177396,10.469999999999999,10.3
11.33,12.8,5.95,17.91,10.93,34.6,22.0,1.189,5.681818252840909,7.861635220125787,4.979817482515027,8.212081128747794,18.883896638054363,12.857142857142858,60.42846924177396,11.784,11.33
11.8,13.39,5.67,18.68,12.11,33.3,23.6,1.1842,5.539772798295454,5.9748427672955975,4.979817482515027,7.7436067019400365,18.171942060085836,12.857142857142858,58.15021459227468,12.33,12.11
12.61,14.46,5.28,20.61,13.46,30.0,28.5,1.1896,5.397727343749999,4.40251572327044,4.979817482515027,7.7436067019400365,18.171942060085836,0.0,58.15021459227468,13.284,13.46
10.93,11.33,5.99,17.080000000000002,12.0,28.0,33.0,1.2264,5.255681889204545,2.5157232704402515,4.979817482515027,7.7436067019400365,18.171942060085836,8.571428571428571,58.15021459227468,11.466,11.33
10.68,10.290000000000001,6.5,16.12,11.92,27.2,37.4,1.3279,5.11363643465909,2.5157232704402515,4.979817482515027,7.7436067019400365,18.171942060085836,6.428571428571429,58.15021459227468,11.102,10.68
10.31,9.58,7.0,15.6,10.74,26.6,39.9,1.3657,4.545454644886362,5.031446540880503,4.979817482515027,7.7436067019400365,18.171942060085836,10.714285714285715,58.15021459227468,10.646,10.31
10.55,10.370000000000001,6.3500000000000005,16.32,11.61,25.3,41.7,1.3247,3.83522737215909,4.716981132075472,4.979817482515027,7.7436067019400365,18.171942060085836,10.714285714285715,58.15021459227468,11.040000000000001,10.55
10.6,10.290000000000001,6.22,16.63,12.1,24.3,44.7,1.3432,3.5511364772727263,3.773584905660377,4.979817482515027,7.7436067019400365,18.171942060085836,8.571428571428571,58.15021459227468,11.168,10.6
9.620000000000001,8.8,7.26,14.84,10.5,24.4,45.6,1.3779,3.5511364772727263,7.861635220125787,4.979817482515027,7.7436067019400365,18.171942060085836,6.428571428571429,58.15021459227468,10.203999999999999,9.620000000000001
8.74,7.76,8.46,14.16,8.73,23.1,49.9,1.3891,3.693181931818181,10.062893081761006,4.979817482515027,7.7436067019400365,18.171942060085836,10.714285714285715,58.15021459227468,9.570000000000002,8.73
8.32,6.61,9.77,13.120000000000001,7.66,22.7,51.3,1.3977,3.693181931818181,5.660377358490567,4.979817482515027,7.7436067019400365,18.171942060085836,8.571428571428571,58.15021459227468,9.096,8.32
8.34,7.09,9.07,13.48,8.35,21.8,54.1,1.4004,3.551136463068181,3.773584905660377,4.979817482515027,7.7436067019400365,18.171942060085836,4.285714285714286,58.15021459227468,9.266000000000002,8.35
8.65,7.45,8.66,13.94,9.01,21.0,56.9,1.3999,3.551136463068181,2.5157232704402515,4.979817482515027,7.7436067019400365,18.171942060085836,2.142857142857143,58.15021459227468,9.542,8.66
9.03,8.03,8.19,14.71,8.53,21.8,55.5,1.4323,3.409090994318181,0.9433962264150942,4.979817482515027,7.7436067019400365,18.171942060085836,2.142857142857143,58.15021459227468,9.698,8.53
12.36,12.97,5.42,19.97,13.21,21.6,57.2,1.4607,3.267045525568181,0.6289308176100629,4.979817482515027,7.7436067019400365,18.171942060085836,2.142857142857143,58.15021459227468,12.786,12.97
14.64,15.52,4.19,14.562645979312647,17.38,22.8,54.2,1.4886,3.125000056818181,0.9433962264150942,4.979817482515027,7.7436067019400365,18.171942060085836,2.142857142857143,58.15021459227468,13.25852919586253,14.64
12.58,12.61,5.14,19.400000000000002,16.03,26.2,45.0,1.5098,2.840909133522727,1.8867924528301885,4.979817482515027,7.7436067019400365,18.171942060085836,0.0,58.15021459227468,13.152000000000001,12.61
12.030000000000001,11.74,5.7700000000000005,18.240000000000002,14.26,30.8,34.8,1.5165,2.5568182102272723,2.5157232704402515,4.979817482515027,7.7436067019400365,18.171942060085836,2.142857142857143,58.15021459227468,12.408,12.030000000000001
11.56,11.27,6.16,17.67,12.950000000000001,34.1,28.8,1.5105,2.414772741477272,3.773584905660377,4.979817482515027,7.7436067019400365,18.171942060085836,2.142857142857143,58.15021459227468,11.922,11.56
11.06,11.3,6.23,17.26,10.93,35.9,24.7,1.437,2.556818210227272,4.40251572327044,4.979817482515027,7.7436067019400365,18.171942060085836,2.142857142857143,58.15021459227468,11.356,11.06
10.08,10.370000000000001,6.97,15.870000000000001,8.03,33.7,25.1,1.2915,2.556818210227272,6.918238993710694,4.979817482515027,7.7436067019400365,18.171942060085836,0.0,58.15021459227468,10.264000000000001,10.08
10.11,10.17,7.04,15.69,7.38,34.4,24.0,1.279,2.698863678977272,5.345911949685534,4.979817482515027,7.7436067019400365,18.171942060085836,2.142857142857143,58.15021459227468,10.078,10.11
10.49,11.0,6.67,16.35,8.700000000000001,36.4,20.3,1.214,2.9829546022727262,6.289308176100629,4.979817482515027,7.7436067019400365,18.171942060085836,2.142857142857143,58.15021459227468,10.642000000000001,10.49
10.53,11.08,6.94,15.700000000000001,8.73,38.7,17.3,1.1729,3.1250000710227264,5.660377358490567,4.979817482515027,7.7436067019400365,18.171942060085836,2.142857142857143,58.15021459227468,10.596,10.53
10.88,11.59,6.66,16.26,8.89,37.2,18.9,1.1774,3.1250000710227264,2.8301886792452833,4.979817482515027,7.7436067019400365,18.171942060085836,2.142857142857143,58.15021459227468,10.856,10.88
12.48,14.540000000000001,5.5,19.17,15.99,36.1,20.0,1.1767,3.125000071022727,0.9433962264150942,4.979817482515027,7.399140211640212,17.596901824034333,0.0,56.31008583690987,13.536000000000001,14.540000000000001
13.74,15.17,4.9,20.69,17.04,32.8,29.4,1.4344,3.1250000710227264,0.31446540880503143,4.979817482515027,7.399140211640212,17.596901824034333,0.0,56.31008583690987,14.307999999999998,15.17
12.13,12.1,5.72,18.09,14.24,30.0,35.9,1.4958,2.9829546022727262,0.31446540880503143,4.979817482515027,7.399140211640212,17.596901824034333,2.142857142857143,56.31008583690987,12.456,12.13
11.08,10.51,6.4,16.16,11.99,28.7,38.2,1.4794,2.840909133522727,0.9433962264150942,4.979817482515027,7.399140211640212,17.596901824034333,2.142857142857143,56.31008583690987,11.228000000000002,11.08
10.71,9.82,6.49,15.57,10.99,28.1,40.4,1.512,2.840909133522727,4.088050314465408,4.979817482515027,7.399140211640212,17.596901824034333,4.285714285714286,56.31008583690987,10.716000000000001,10.71
10.44,9.67,6.72,15.4,11.33,27.4,41.4,1.4877,2.698863678977272,5.9748427672955975,4.979817482515027,7.399140211640212,17.596901824034333,4.285714285714286,56.31008583690987,10.712,10.44
10.450000000000001,9.64,6.66,15.540000000000001,11.4,26.4,44.0,1.4919,2.698863678977272,10.377358490566037,4.979817482515027,7.399140211640212,17.596901824034333,8.571428571428571,56.31008583690987,10.738000000000001,10.450000000000001
10.040000000000001,9.21,6.99,14.950000000000001,10.92,24.9,47.9,1.4855,3.267045525568181,16.352201257861633,4.979817482515027,7.399140211640212,17.596901824034333,15.0,56.31008583690987,10.422,10.040000000000001
9.44,7.96,7.84,14.07,10.21,24.0,50.3,1.476,3.693181889204544,17.0,4.979817482515027,7.399140211640212,17.596901824034333,12.857142857142858,56.31008583690987,9.904,9.44
8.68,6.57,9.21,13.56,7.640000000000001,25.2,47.9,1.5129,4.119318252840908,10.377358490566037,4.979817482515027,7.399140211640212,17.596901824034333,15.0,56.31008583690987,9.132000000000001,8.68
8.5,6.32,9.540000000000001,13.16,8.03,24.2,50.6,1.5011,4.261363721590908,9.119496855345913,4.979817482515027,7.399140211640212,17.596901824034333,10.714285714285715,56.31008583690987,9.11,8.5
8.73,6.68,9.11,13.540000000000001,7.44,23.1,55.0,1.5357,4.403409190340908,10.377358490566037,4.979817482515027,7.399140211640212,17.596901824034333,6.428571428571429,56.31008583690987,9.1,8.73
9.05,7.66,8.42,14.38,8.18,22.9,56.2,1.5522,4.403409190340908,14.150943396226415,4.979817482515027,7.399140211640212,17.596901824034333,4.285714285714286,56.31008583690987,9.538,8.42
12.49,12.39,5.4,19.53,12.85,22.0,59.3,1.5523,4.403409190340908,6.60377358490566,4.979817482515027,7.399140211640212,17.596901824034333,4.285714285714286,56.31008583690987,12.532,12.49
14.88,9.23,3.88,14.562645979312647,17.82,23.7,54.0,1.5627,4.261363721590908,2.8301886792452833,4.979817482515027,7.399140211640212,17.596901824034333,6.428571428571429,56.31008583690987,12.074529195862528,14.562645979312647
13.0,12.96,4.89,19.89,16.39,26.7,45.7,1.5747,3.8352273437499993,5.345911949685534,4.979817482515027,7.399140211640212,17.596901824034333,6.428571428571429,56.31008583690987,13.425999999999998,13.0
13.11,12.67,5.24,19.41,16.62,31.4,34.5,1.5599,3.551136448863636,6.60377358490566,4.979817482515027,7.399140211640212,17.596901824034333,10.714285714285715,56.31008583690987,13.410000000000002,13.11
12.32,12.1,5.65,18.32,14.780000000000001,34.5,28.5,1.5324,3.267045553977272,5.031446540880503,4.979817482515027,7.399140211640212,17.596901824034333,10.714285714285715,56.31008583690987,12.634,12.32
11.13,10.96,6.3500000000000005,16.36,10.5,36.4,23.6,1.4064,3.2670455539772725,5.9748427672955975,4.979817482515027,7.399140211640212,17.596901824034333,10.714285714285715,56.31008583690987,11.06,10.96
10.48,10.21,6.98,15.700000000000001,8.46,35.1,23.2,1.2884,3.267045553977272,12.264150943396226,4.979817482515027,7.399140211640212,17.596901824034333,15.0,56.31008583690987,10.366000000000001,10.21
10.540000000000001,10.36,6.97,15.85,8.3,35.7,22.2,1.2765,3.693181931818181,27.65217391304348,4.979817482515027,7.399140211640212,17.596901824034333,36.42857142857143,82.95652173913044,10.404,10.36
11.040000000000001,11.02,6.7,16.09,14.8,37.6,19.6,1.2534,4.403409204545453,25.52173913043478,4.979817482515027,7.399140211640212,17.596901824034333,27.85714285714286,76.56521739130434,11.930000000000001,11.040000000000001
11.3,11.13,6.74,16.23,11.27,38.8,17.6,1.1979,5.255681946022726,26.231884057971016,4.979817482515027,7.399140211640212,17.596901824034333,21.42857142857143,78.69565217391305,11.334,11.27
12.290000000000001,13.48,5.65,18.3,14.450000000000001,39.3,16.0,1.1138,5.965909218749999,25.876811594202902,4.979817482515027,7.399140211640212,17.596901824034333,17.142857142857142,77.6304347826087,12.834,13.48
13.47,13.82,5.29,19.61,15.43,37.0,23.6,1.4639,6.534091008522726,24.101449275362317,4.979817482515027,7.412918871252204,17.56951895565093,10.714285714285715,72.30434782608695,13.524000000000001,13.82
14.24,14.17,4.88,20.92,16.740000000000002,33.2,30.1,1.5095,6.960227386363636,17.355072463768117,4.979817482515027,7.412918871252204,17.56951895565093,0.0,56.22246065808298,14.190000000000001,14.24
13.05,11.88,5.46,18.43,15.24,31.0,33.1,1.462,7.386363764204544,17.71014492753623,4.979817482515027,7.412918871252204,17.56951895565093,12.857142857142858,56.22246065808298,12.812000000000001,13.05
11.8,10.88,6.19,16.62,13.39,29.5,33.4,1.3562,7.6704546590909075,13.836477987421388,4.979817482515027,7.412918871252204,17.56951895565093,10.714285714285715,56.22246065808298,11.776,11.8
10.290000000000001,9.040000000000001,7.09,14.6,9.92,29.1,36.7,1.4502,7.528409176136362,13.522012578616353,4.979817482515027,7.412918871252204,17.56951895565093,10.714285714285715,56.22246065808298,10.188,9.92
10.8,9.02,7.0200000000000005,15.16,10.48,27.8,40.7,1.5002,7.102272798295454,12.893081761006291,4.979817482515027,7.412918871252204,17.56951895565093,8.571428571428571,56.22246065808298,10.496,10.48
11.97,10.290000000000001,6.01,16.28,13.620000000000001,26.0,45.3,1.4999,6.818181903409089,17.71014492753623,4.979817482515027,7.412918871252204,17.56951895565093,8.571428571428571,56.22246065808298,11.634,11.97
10.06,8.45,7.38,14.3,9.78,25.8,45.4,1.487,6.534091008522726,17.0,4.979817482515027,7.412918871252204,17.56951895565093,10.714285714285715,56.22246065808298,9.994,9.78
9.870000000000001,8.2,7.72,14.0,9.35,25.4,45.9,1.4684,6.534091008522726,17.355072463768117,4.979817482515027,7.412918871252204,17.56951895565093,12.857142857142858,56.22246065808298,9.828,9.35
9.58,7.3500000000000005,8.16,14.09,9.06,25.2,46.4,1.464,6.818181903409089,21.971014492753625,4.979817482515027,7.412918871252204,17.56951895565093,15.0,65.91304347826087,9.648,9.06
9.620000000000001,7.47,8.13,14.31,9.13,23.0,52.7,1.4568,6.960227315340908,20.55072463768116,4.979817482515027,7.412918871252204,17.56951895565093,12.857142857142858,61.65217391304348,9.732000000000001,9.13
9.58,7.44,8.09,14.19,9.03,22.1,54.5,1.4337,7.102272798295454,16.037735849056602,4.979817482515027,7.412918871252204,17.56951895565093,12.857142857142858,56.22246065808298,9.666,9.03
9.76,7.8,7.95,14.67,8.98,22.5,53.6,1.4422,7.102272798295454,14.150943396226415,4.979817482515027,7.412918871252204,17.56951895565093,12.857142857142858,56.22246065808298,9.831999999999999,8.98
10.88,9.450000000000001,6.36,16.13,11.65,22.0,55.4,1.4436,6.960227357954544,9.119496855345913,4.979817482515027,7.412918871252204,17.56951895565093,10.714285714285715,56.22246065808298,10.894,10.88
